filename,pred_color,pred_char,true_color,true_char,color_error,char_error,error_type
24052_4.png,u,Y,u,P,False,True,char_only
24056_2.png,u,8,u,S,False,True,char_only
24073_1.png,u,K,u,F,False,True,char_only
24226_3.png,u,L,u,1,False,True,char_only
24239_4.png,u,0,u,O,False,True,char_only
24274_5.png,u,I,u,R,False,True,char_only
24279_2.png,u,1,u,I,False,True,char_only
24300_3.png,u,6,u,O,False,True,char_only
24312_3.png,r,1,r,I,False,True,char_only
24387_2.png,u,O,u,0,False,True,char_only
24435_5.png,u,5,u,F,False,True,char_only
24448_3.png,r,O,r,0,False,True,char_only
24467_2.png,u,1,u,I,False,True,char_only
24563_5.png,u,0,u,O,False,True,char_only
24575_2.png,u,0,u,O,False,True,char_only
24590_4.png,u,7,u,T,False,True,char_only
24627_2.png,u,4,u,3,False,True,char_only
24652_5.png,r,D,r,P,False,True,char_only
24681_1.png,u,C,u,G,False,True,char_only
24748_3.png,u,5,u,S,False,True,char_only
24750_4.png,u,I,u,5,False,True,char_only
24913_1.png,r,0,r,O,False,True,char_only
24936_2.png,u,3,u,J,False,True,char_only
24987_2.png,r,4,r,3,False,True,char_only
25052_3.png,r,5,r,S,False,True,char_only
25069_3.png,u,3,u,J,False,True,char_only
25110_4.png,u,N,u,W,False,True,char_only
25116_4.png,u,O,u,P,False,True,char_only
25129_2.png,u,I,u,J,False,True,char_only
25160_2.png,u,Y,u,K,False,True,char_only
25200_2.png,r,Q,r,2,False,True,char_only
25260_3.png,u,N,u,W,False,True,char_only
25302_2.png,u,Z,u,7,False,True,char_only
25315_3.png,r,R,r,F,False,True,char_only
25341_2.png,r,6,r,8,False,True,char_only
25367_1.png,r,0,r,O,False,True,char_only
25411_2.png,u,O,u,0,False,True,char_only
25434_1.png,u,S,u,8,False,True,char_only
25503_2.png,u,O,u,0,False,True,char_only
25524_1.png,r,0,r,O,False,True,char_only
25563_1.png,r,I,u,I,True,False,color_only
25632_4.png,u,O,u,C,False,True,char_only
25669_1.png,u,P,u,W,False,True,char_only
25670_4.png,u,M,u,W,False,True,char_only
25765_2.png,u,J,u,L,False,True,char_only
25795_4.png,r,8,r,3,False,True,char_only
25805_4.png,r,O,r,0,False,True,char_only
25888_4.png,u,7,u,T,False,True,char_only
25955_3.png,u,B,u,E,False,True,char_only
25980_3.png,r,0,r,O,False,True,char_only
26033_2.png,u,9,u,S,False,True,char_only
26064_1.png,r,L,r,Z,False,True,char_only
26084_5.png,u,8,u,Q,False,True,char_only
26098_3.png,r,5,r,8,False,True,char_only
26102_5.png,u,J,u,1,False,True,char_only
26148_1.png,u,S,u,5,False,True,char_only
26154_4.png,u,N,u,H,False,True,char_only
26163_5.png,u,I,r,I,True,False,color_only
26175_1.png,u,7,u,1,False,True,char_only
26288_3.png,r,0,r,O,False,True,char_only
26299_3.png,r,T,r,F,False,True,char_only
26321_5.png,u,Y,u,V,False,True,char_only
26323_1.png,u,P,u,R,False,True,char_only
26405_4.png,u,H,r,H,True,False,color_only
26429_1.png,r,1,r,L,False,True,char_only
26458_3.png,r,Z,r,E,False,True,char_only
26486_2.png,u,4,u,1,False,True,char_only
26490_5.png,r,0,r,O,False,True,char_only
26493_5.png,r,3,r,S,False,True,char_only
26518_3.png,r,5,r,3,False,True,char_only
26518_5.png,u,I,u,1,False,True,char_only
26570_1.png,u,O,u,0,False,True,char_only
26595_2.png,u,O,u,0,False,True,char_only
26609_3.png,r,C,r,G,False,True,char_only
26635_4.png,u,I,u,1,False,True,char_only
26636_1.png,r,V,r,M,False,True,char_only
26692_2.png,u,F,u,E,False,True,char_only
26777_5.png,u,2,u,Z,False,True,char_only
26925_1.png,r,T,r,I,False,True,char_only
26933_2.png,r,F,u,F,True,False,color_only
26941_1.png,r,A,r,4,False,True,char_only
26971_2.png,r,F,r,P,False,True,char_only
27010_3.png,u,I,u,L,False,True,char_only
27025_3.png,u,9,u,D,False,True,char_only
27080_5.png,r,4,r,Y,False,True,char_only
27145_5.png,r,O,r,Q,False,True,char_only
27189_4.png,u,Y,u,V,False,True,char_only
27254_5.png,r,1,r,Y,False,True,char_only
27328_1.png,u,K,u,A,False,True,char_only
27365_5.png,u,V,u,W,False,True,char_only
27374_4.png,u,K,r,K,True,False,color_only
27474_5.png,u,1,u,7,False,True,char_only
27490_3.png,u,C,r,C,True,False,color_only
27525_4.png,u,O,u,6,False,True,char_only
27574_3.png,r,E,r,F,False,True,char_only
27619_3.png,u,I,u,T,False,True,char_only
27695_5.png,u,V,u,5,False,True,char_only
27752_1.png,r,I,r,L,False,True,char_only
27794_1.png,u,4,u,Z,False,True,char_only
27936_3.png,u,T,u,I,False,True,char_only
28013_5.png,r,0,r,O,False,True,char_only
28045_4.png,r,6,u,6,True,False,color_only
28071_2.png,u,C,u,E,False,True,char_only
28079_3.png,r,B,r,D,False,True,char_only
28080_2.png,u,3,u,J,False,True,char_only
28080_3.png,r,6,r,8,False,True,char_only
28101_5.png,r,9,r,S,False,True,char_only
28113_2.png,r,0,r,O,False,True,char_only
28141_4.png,r,0,r,O,False,True,char_only
28188_1.png,u,3,u,J,False,True,char_only
28232_5.png,u,A,u,F,False,True,char_only
28386_5.png,u,N,u,W,False,True,char_only
28449_1.png,r,0,r,O,False,True,char_only
28475_3.png,u,E,u,S,False,True,char_only
28495_4.png,r,L,r,I,False,True,char_only
28502_1.png,u,0,u,M,False,True,char_only
28509_1.png,r,S,r,5,False,True,char_only
28552_4.png,u,7,u,C,False,True,char_only
28555_2.png,u,R,u,K,False,True,char_only
28622_4.png,r,G,u,G,True,False,color_only
28658_3.png,r,Z,r,3,False,True,char_only
28703_4.png,u,I,u,1,False,True,char_only
28743_5.png,u,0,u,8,False,True,char_only
28813_5.png,u,4,u,A,False,True,char_only
28841_3.png,r,D,r,B,False,True,char_only
28861_3.png,r,3,r,2,False,True,char_only
28886_3.png,u,B,u,R,False,True,char_only
28897_1.png,u,0,u,O,False,True,char_only
28918_1.png,r,C,r,G,False,True,char_only
28947_1.png,u,Q,u,O,False,True,char_only
28991_1.png,u,I,u,1,False,True,char_only
28993_3.png,u,I,u,1,False,True,char_only
29002_2.png,u,3,u,A,False,True,char_only
29038_1.png,u,Q,u,O,False,True,char_only
29043_1.png,u,I,u,J,False,True,char_only
29134_2.png,u,9,u,S,False,True,char_only
29151_4.png,u,U,u,V,False,True,char_only
29179_4.png,r,K,r,R,False,True,char_only
29187_5.png,u,I,u,L,False,True,char_only
29199_3.png,u,1,u,T,False,True,char_only
29225_1.png,r,A,r,H,False,True,char_only
29250_5.png,u,5,u,3,False,True,char_only
29256_1.png,r,B,r,D,False,True,char_only
29328_1.png,u,3,u,8,False,True,char_only
29338_5.png,u,X,u,N,False,True,char_only
29360_5.png,r,L,r,I,False,True,char_only
29362_1.png,r,9,r,S,False,True,char_only
29394_5.png,u,R,u,P,False,True,char_only
29464_5.png,r,F,r,E,False,True,char_only
29523_3.png,r,0,r,6,False,True,char_only
29580_2.png,u,Q,u,O,False,True,char_only
29610_2.png,r,7,r,Z,False,True,char_only
29619_2.png,u,B,u,P,False,True,char_only
29729_1.png,r,1,r,I,False,True,char_only
29742_1.png,r,N,r,M,False,True,char_only
29763_3.png,u,I,u,L,False,True,char_only
29804_1.png,u,0,u,O,False,True,char_only
29810_2.png,u,0,u,O,False,True,char_only
29843_3.png,r,C,r,O,False,True,char_only
29867_1.png,u,I,u,V,False,True,char_only
29876_1.png,u,I,u,L,False,True,char_only
30057_5.png,u,5,u,S,False,True,char_only
30066_3.png,r,Q,r,C,False,True,char_only
30069_2.png,u,5,u,7,False,True,char_only
30086_2.png,r,C,r,G,False,True,char_only
30117_3.png,u,Y,u,I,False,True,char_only
30237_3.png,u,O,u,0,False,True,char_only
30254_3.png,r,D,u,D,True,False,color_only
30270_3.png,r,F,u,F,True,False,color_only
30286_3.png,u,B,u,R,False,True,char_only
30295_1.png,u,M,u,N,False,True,char_only
30422_4.png,u,5,u,S,False,True,char_only
30439_3.png,u,4,u,A,False,True,char_only
30456_4.png,u,0,u,6,False,True,char_only
30465_2.png,u,I,u,1,False,True,char_only
30481_3.png,r,I,r,1,False,True,char_only
30484_3.png,r,O,r,0,False,True,char_only
30562_1.png,u,9,u,J,False,True,char_only
30572_5.png,u,H,u,W,False,True,char_only
30618_5.png,u,U,u,0,False,True,char_only
30641_2.png,u,B,u,D,False,True,char_only
30646_1.png,r,7,r,Z,False,True,char_only
30662_3.png,u,0,u,G,False,True,char_only
30794_1.png,r,1,r,2,False,True,char_only
30972_2.png,u,L,u,J,False,True,char_only
31045_1.png,r,I,r,L,False,True,char_only
31056_3.png,u,O,u,Q,False,True,char_only
31066_4.png,u,I,u,N,False,True,char_only
31217_1.png,u,I,u,L,False,True,char_only
31243_3.png,u,Q,u,0,False,True,char_only
31271_1.png,u,0,u,O,False,True,char_only
31304_2.png,r,Q,r,C,False,True,char_only
31354_5.png,u,H,u,P,False,True,char_only
31488_4.png,u,B,u,8,False,True,char_only
31561_3.png,u,6,u,G,False,True,char_only
31622_2.png,u,L,u,E,False,True,char_only
31623_3.png,u,7,u,Z,False,True,char_only
31669_5.png,u,O,u,Q,False,True,char_only
31690_1.png,u,J,u,3,False,True,char_only
31698_5.png,u,0,u,U,False,True,char_only
31757_2.png,u,C,u,G,False,True,char_only
31759_4.png,r,U,r,O,False,True,char_only
31799_5.png,u,A,u,9,False,True,char_only
31811_4.png,u,X,u,M,False,True,char_only
31814_1.png,r,G,r,6,False,True,char_only
31840_2.png,r,I,r,T,False,True,char_only
31853_1.png,r,9,u,9,True,False,color_only
31859_5.png,u,7,u,Z,False,True,char_only
31867_3.png,r,0,r,O,False,True,char_only
31873_1.png,r,1,r,L,False,True,char_only
31873_2.png,u,F,u,X,False,True,char_only
31879_5.png,r,V,u,V,True,False,color_only
31999_3.png,u,Q,u,G,False,True,char_only
32031_1.png,u,I,u,C,False,True,char_only
32033_3.png,u,0,u,O,False,True,char_only
32057_5.png,u,7,u,4,False,True,char_only
32069_5.png,u,1,u,3,False,True,char_only
32220_2.png,u,T,u,I,False,True,char_only
32227_2.png,u,5,u,8,False,True,char_only
32228_3.png,r,F,r,E,False,True,char_only
32264_5.png,u,I,r,I,True,False,color_only
32347_1.png,u,1,u,2,False,True,char_only
32393_4.png,u,5,u,S,False,True,char_only
32397_5.png,u,0,u,O,False,True,char_only
32399_1.png,r,W,u,W,True,False,color_only
32403_4.png,u,X,u,Y,False,True,char_only
32415_4.png,r,1,r,I,False,True,char_only
32428_5.png,u,6,u,G,False,True,char_only
32461_1.png,r,W,r,V,False,True,char_only
32466_2.png,r,F,r,Y,False,True,char_only
32651_5.png,u,7,u,Z,False,True,char_only
32715_2.png,r,I,r,J,False,True,char_only
32746_5.png,r,2,r,3,False,True,char_only
32749_3.png,r,2,u,2,True,False,color_only
32758_2.png,u,6,u,1,False,True,char_only
32770_1.png,u,4,u,C,False,True,char_only
32823_4.png,u,S,u,5,False,True,char_only
32828_3.png,u,K,u,F,False,True,char_only
32861_5.png,u,Y,u,I,False,True,char_only
32877_5.png,r,F,r,E,False,True,char_only
32946_5.png,r,F,r,B,False,True,char_only
32958_5.png,r,0,r,O,False,True,char_only
33030_4.png,u,P,u,F,False,True,char_only
33093_1.png,u,G,u,C,False,True,char_only
33104_2.png,r,I,u,1,True,True,both_wrong
33122_2.png,u,7,u,Z,False,True,char_only
33125_3.png,r,3,u,3,True,False,color_only
33138_2.png,u,T,u,L,False,True,char_only
33208_4.png,u,F,u,E,False,True,char_only
33317_2.png,r,X,r,K,False,True,char_only
33356_1.png,r,7,r,3,False,True,char_only
33419_1.png,r,5,r,F,False,True,char_only
33643_3.png,u,E,u,F,False,True,char_only
33652_1.png,u,1,u,I,False,True,char_only
33658_5.png,r,C,u,C,True,False,color_only
33733_3.png,r,5,r,J,False,True,char_only
33764_1.png,r,0,r,M,False,True,char_only
33789_2.png,u,I,u,J,False,True,char_only
33803_3.png,u,8,u,S,False,True,char_only
33831_2.png,r,0,r,Q,False,True,char_only
33869_1.png,u,Y,r,K,True,True,both_wrong
33941_5.png,u,1,u,I,False,True,char_only
33949_1.png,r,L,u,L,True,False,color_only
33955_5.png,u,0,u,8,False,True,char_only
34045_3.png,r,0,r,O,False,True,char_only
34139_4.png,r,0,r,O,False,True,char_only
34192_3.png,u,J,u,5,False,True,char_only
34197_3.png,r,F,r,E,False,True,char_only
34219_1.png,u,G,u,6,False,True,char_only
34286_1.png,u,U,u,J,False,True,char_only
34289_1.png,u,1,u,7,False,True,char_only
34294_4.png,u,O,u,0,False,True,char_only
34321_3.png,u,I,u,L,False,True,char_only
34344_5.png,u,W,u,N,False,True,char_only
34356_5.png,u,1,u,I,False,True,char_only
34410_4.png,u,0,u,O,False,True,char_only
34543_2.png,u,7,u,Z,False,True,char_only
34543_3.png,r,C,r,G,False,True,char_only
34589_4.png,u,4,u,5,False,True,char_only
34617_4.png,r,L,r,E,False,True,char_only
34637_5.png,u,3,u,2,False,True,char_only
34638_1.png,r,L,u,L,True,False,color_only
34696_5.png,r,I,r,T,False,True,char_only
34759_1.png,u,3,u,5,False,True,char_only
34800_3.png,r,T,r,I,False,True,char_only
34809_2.png,u,A,u,K,False,True,char_only
34835_2.png,r,9,r,D,False,True,char_only
34837_1.png,u,8,u,P,False,True,char_only
34853_1.png,r,8,r,S,False,True,char_only
34853_3.png,u,0,u,O,False,True,char_only
34928_2.png,u,O,u,0,False,True,char_only
34980_5.png,r,0,r,O,False,True,char_only
35001_5.png,u,H,u,M,False,True,char_only
35039_2.png,u,I,u,L,False,True,char_only
35043_4.png,r,G,u,G,True,False,color_only
35114_1.png,u,V,u,I,False,True,char_only
35117_1.png,u,0,u,O,False,True,char_only
35208_3.png,r,9,r,8,False,True,char_only
35228_1.png,r,I,r,1,False,True,char_only
35284_4.png,r,U,r,9,False,True,char_only
35348_5.png,u,R,u,H,False,True,char_only
35349_3.png,u,R,u,A,False,True,char_only
35351_5.png,u,B,u,P,False,True,char_only
35360_1.png,u,7,u,1,False,True,char_only
35376_1.png,u,Q,u,O,False,True,char_only
35379_4.png,r,G,r,C,False,True,char_only
35384_4.png,u,1,u,I,False,True,char_only
35422_5.png,u,P,u,B,False,True,char_only
35509_4.png,u,1,u,I,False,True,char_only
35530_2.png,u,S,u,5,False,True,char_only
35593_5.png,r,0,r,Q,False,True,char_only
35681_1.png,u,0,u,O,False,True,char_only
35719_2.png,r,I,r,L,False,True,char_only
35723_3.png,u,H,u,8,False,True,char_only
35758_3.png,u,T,u,Z,False,True,char_only
35784_1.png,u,7,u,K,False,True,char_only
35818_5.png,u,1,r,5,True,True,both_wrong
35980_5.png,r,G,r,O,False,True,char_only
35986_1.png,u,G,u,C,False,True,char_only
35996_1.png,u,0,u,O,False,True,char_only
36035_5.png,u,6,u,8,False,True,char_only
36040_4.png,u,Q,u,O,False,True,char_only
36070_2.png,u,O,u,0,False,True,char_only
36079_4.png,u,I,u,F,False,True,char_only
36219_5.png,u,K,u,7,False,True,char_only
36241_1.png,u,F,u,E,False,True,char_only
36246_1.png,u,7,u,T,False,True,char_only
36297_2.png,u,I,u,L,False,True,char_only
36318_4.png,r,T,r,I,False,True,char_only
36371_1.png,u,0,u,O,False,True,char_only
36464_1.png,u,F,u,E,False,True,char_only
36493_4.png,u,I,u,T,False,True,char_only
36513_5.png,r,F,u,F,True,False,color_only
36566_5.png,r,S,r,3,False,True,char_only
36588_4.png,u,I,u,1,False,True,char_only
36612_5.png,u,2,r,2,True,False,color_only
36642_4.png,u,I,u,L,False,True,char_only
36665_1.png,u,Q,r,Q,True,False,color_only
36734_2.png,u,G,u,C,False,True,char_only
36785_1.png,r,O,r,0,False,True,char_only
36788_5.png,u,V,u,I,False,True,char_only
36864_4.png,u,7,u,Z,False,True,char_only
36931_5.png,r,I,r,1,False,True,char_only
36982_1.png,r,Z,u,Z,True,False,color_only
36991_3.png,u,Z,u,2,False,True,char_only
37042_1.png,u,0,u,O,False,True,char_only
37070_5.png,r,6,r,5,False,True,char_only
37071_4.png,u,Q,u,0,False,True,char_only
37074_3.png,u,A,u,X,False,True,char_only
37093_3.png,r,Z,r,7,False,True,char_only
37112_3.png,r,Y,r,K,False,True,char_only
37117_2.png,u,C,u,S,False,True,char_only
37122_1.png,u,R,u,B,False,True,char_only
37158_5.png,u,1,u,L,False,True,char_only
37179_5.png,u,U,u,O,False,True,char_only
37237_4.png,r,G,r,0,False,True,char_only
37271_1.png,u,Y,u,X,False,True,char_only
37281_1.png,u,8,u,5,False,True,char_only
37292_5.png,u,5,u,T,False,True,char_only
37392_5.png,u,O,u,G,False,True,char_only
37412_3.png,u,1,u,L,False,True,char_only
37451_1.png,u,I,u,1,False,True,char_only
37601_1.png,u,Q,u,O,False,True,char_only
37606_3.png,r,C,r,G,False,True,char_only
37616_3.png,r,0,r,O,False,True,char_only
37621_2.png,u,5,u,8,False,True,char_only
37673_1.png,r,7,r,T,False,True,char_only
37731_3.png,r,K,r,N,False,True,char_only
37753_5.png,u,E,u,W,False,True,char_only
37840_3.png,u,J,u,3,False,True,char_only
37850_5.png,r,J,r,I,False,True,char_only
37860_2.png,r,F,r,B,False,True,char_only
37866_3.png,u,Q,u,O,False,True,char_only
37892_5.png,u,0,u,O,False,True,char_only
37968_1.png,r,C,r,G,False,True,char_only
37982_3.png,u,B,u,F,False,True,char_only
38083_5.png,r,I,r,1,False,True,char_only
38087_5.png,u,K,u,M,False,True,char_only
38121_5.png,u,1,u,T,False,True,char_only
38166_1.png,u,0,u,O,False,True,char_only
38192_3.png,u,7,u,Z,False,True,char_only
38257_1.png,r,P,u,P,True,False,color_only
38280_2.png,u,5,u,J,False,True,char_only
38368_2.png,u,G,u,C,False,True,char_only
38474_2.png,r,1,r,I,False,True,char_only
38501_2.png,u,7,u,Z,False,True,char_only
38507_2.png,u,3,u,2,False,True,char_only
38540_5.png,u,1,u,7,False,True,char_only
38549_5.png,r,T,u,T,True,False,color_only
38600_2.png,u,J,r,J,True,False,color_only
38633_3.png,r,U,r,0,False,True,char_only
38673_4.png,u,J,u,I,False,True,char_only
38682_2.png,u,O,u,6,False,True,char_only
38717_5.png,u,6,u,5,False,True,char_only
38772_5.png,r,C,u,C,True,False,color_only
38865_4.png,u,7,u,2,False,True,char_only
38943_1.png,u,Q,u,O,False,True,char_only
39010_1.png,r,I,r,L,False,True,char_only
39035_1.png,u,F,u,P,False,True,char_only
39116_3.png,r,U,u,U,True,False,color_only
39260_4.png,u,6,u,0,False,True,char_only
39270_2.png,u,W,u,Y,False,True,char_only
39275_2.png,u,0,u,O,False,True,char_only
39287_1.png,u,0,u,O,False,True,char_only
39376_5.png,u,2,u,Z,False,True,char_only
39466_5.png,u,U,u,W,False,True,char_only
39496_3.png,r,0,r,O,False,True,char_only
39518_1.png,r,Q,r,O,False,True,char_only
39539_5.png,u,3,u,J,False,True,char_only
39543_5.png,u,F,u,E,False,True,char_only
39592_4.png,u,0,u,O,False,True,char_only
39606_2.png,u,1,u,I,False,True,char_only
39636_3.png,u,1,u,I,False,True,char_only
39678_1.png,u,F,u,E,False,True,char_only
39706_5.png,u,D,u,0,False,True,char_only
39714_4.png,u,O,u,0,False,True,char_only
39715_3.png,u,4,u,A,False,True,char_only
39806_4.png,r,K,r,L,False,True,char_only
39849_2.png,r,0,r,O,False,True,char_only
39917_5.png,r,9,r,D,False,True,char_only
39929_4.png,u,2,u,Q,False,True,char_only
39934_2.png,u,Q,u,O,False,True,char_only
39943_2.png,r,O,r,0,False,True,char_only
40014_2.png,u,A,u,2,False,True,char_only
40044_1.png,u,V,u,6,False,True,char_only
40141_3.png,u,B,u,D,False,True,char_only
40153_3.png,r,7,r,I,False,True,char_only
40213_5.png,r,6,r,5,False,True,char_only
40244_1.png,u,F,u,E,False,True,char_only
40327_5.png,u,J,u,U,False,True,char_only
40340_5.png,u,X,u,D,False,True,char_only
40525_4.png,r,E,r,B,False,True,char_only
40581_4.png,r,G,u,G,True,False,color_only
40582_4.png,u,B,u,R,False,True,char_only
40608_2.png,r,B,r,8,False,True,char_only
40612_5.png,r,V,r,W,False,True,char_only
40648_3.png,u,Q,u,9,False,True,char_only
40708_2.png,u,7,u,1,False,True,char_only
40758_2.png,u,U,u,J,False,True,char_only
40758_5.png,u,P,u,R,False,True,char_only
40784_5.png,u,F,u,P,False,True,char_only
40807_2.png,u,L,u,1,False,True,char_only
40833_4.png,r,9,r,S,False,True,char_only
40835_5.png,u,A,u,4,False,True,char_only
40841_3.png,u,I,u,V,False,True,char_only
40879_2.png,r,B,r,0,False,True,char_only
40911_3.png,u,1,u,4,False,True,char_only
40930_4.png,r,0,r,9,False,True,char_only
40934_2.png,u,G,u,C,False,True,char_only
40943_3.png,u,J,u,U,False,True,char_only
40973_5.png,u,J,u,1,False,True,char_only
41018_4.png,u,Z,u,C,False,True,char_only
41026_4.png,u,Y,u,X,False,True,char_only
41102_5.png,r,5,r,F,False,True,char_only
41184_1.png,u,0,u,9,False,True,char_only
41195_3.png,u,D,r,D,True,False,color_only
41199_4.png,r,1,r,T,False,True,char_only
41235_2.png,u,8,u,P,False,True,char_only
41253_2.png,r,H,r,B,False,True,char_only
41265_2.png,u,I,u,T,False,True,char_only
41354_3.png,u,1,u,I,False,True,char_only
41394_2.png,r,L,r,J,False,True,char_only
41394_3.png,r,E,r,F,False,True,char_only
41395_1.png,r,4,r,M,False,True,char_only
41419_1.png,u,3,u,2,False,True,char_only
41477_1.png,u,N,u,W,False,True,char_only
41482_4.png,u,F,u,E,False,True,char_only
41489_5.png,r,J,u,J,True,False,color_only
41493_3.png,r,F,r,E,False,True,char_only
41527_2.png,u,3,r,3,True,False,color_only
41607_3.png,u,O,u,0,False,True,char_only
41615_4.png,u,C,u,G,False,True,char_only
41650_5.png,r,0,r,O,False,True,char_only
41683_2.png,r,A,r,4,False,True,char_only
41758_2.png,u,6,u,8,False,True,char_only
41948_1.png,u,0,u,D,False,True,char_only
41975_3.png,u,F,u,E,False,True,char_only
41978_5.png,r,F,r,E,False,True,char_only
42012_2.png,u,O,u,0,False,True,char_only
42109_4.png,u,N,u,W,False,True,char_only
42122_4.png,r,D,r,0,False,True,char_only
42128_5.png,u,0,u,O,False,True,char_only
42168_4.png,u,F,u,E,False,True,char_only
42183_1.png,r,0,r,O,False,True,char_only
42185_2.png,u,7,u,1,False,True,char_only
42203_5.png,r,F,r,E,False,True,char_only
42238_1.png,u,I,u,J,False,True,char_only
42261_1.png,u,T,u,F,False,True,char_only
42354_4.png,u,O,u,0,False,True,char_only
42431_5.png,r,O,u,O,True,False,color_only
42485_2.png,u,I,u,1,False,True,char_only
42581_1.png,u,8,u,3,False,True,char_only
42617_5.png,u,7,u,1,False,True,char_only
42637_4.png,r,V,r,X,False,True,char_only
42647_2.png,r,F,r,P,False,True,char_only
42647_3.png,r,C,r,6,False,True,char_only
42669_4.png,r,I,r,1,False,True,char_only
42688_4.png,r,5,r,4,False,True,char_only
42743_4.png,u,Q,u,O,False,True,char_only
42751_4.png,u,M,u,K,False,True,char_only
42761_4.png,r,O,r,0,False,True,char_only
42786_1.png,u,B,u,H,False,True,char_only
42906_4.png,r,6,r,0,False,True,char_only
42911_5.png,r,7,r,I,False,True,char_only
42952_1.png,u,H,u,W,False,True,char_only
43025_3.png,u,1,u,2,False,True,char_only
43037_5.png,u,0,u,O,False,True,char_only
43077_3.png,u,N,u,W,False,True,char_only
43089_4.png,u,L,u,U,False,True,char_only
43091_4.png,u,K,r,K,True,False,color_only
43106_5.png,u,T,u,I,False,True,char_only
43151_2.png,u,0,u,O,False,True,char_only
43228_1.png,r,J,r,U,False,True,char_only
43241_2.png,r,0,r,U,False,True,char_only
43264_5.png,r,0,r,O,False,True,char_only
43449_1.png,u,B,u,5,False,True,char_only
43450_1.png,r,1,r,Y,False,True,char_only
43462_5.png,r,L,r,I,False,True,char_only
43464_4.png,u,E,u,F,False,True,char_only
43554_5.png,r,L,u,L,True,False,color_only
43574_5.png,u,1,u,L,False,True,char_only
43578_4.png,r,0,r,O,False,True,char_only
43597_5.png,u,I,u,J,False,True,char_only
43603_2.png,r,0,r,O,False,True,char_only
43616_3.png,u,I,u,Y,False,True,char_only
43728_2.png,r,G,r,C,False,True,char_only
43810_5.png,r,E,u,E,True,False,color_only
43852_3.png,r,I,r,L,False,True,char_only
43862_5.png,u,5,u,6,False,True,char_only
43870_4.png,r,Y,r,T,False,True,char_only
43877_4.png,r,O,r,0,False,True,char_only
43922_5.png,u,3,u,9,False,True,char_only
43957_4.png,r,U,r,D,False,True,char_only
43959_5.png,u,O,u,Q,False,True,char_only
43961_2.png,r,6,r,0,False,True,char_only
43961_3.png,r,Q,r,P,False,True,char_only
43982_3.png,u,R,u,P,False,True,char_only
44025_2.png,u,I,r,U,True,True,both_wrong
44111_5.png,u,I,u,L,False,True,char_only
44142_5.png,u,K,u,R,False,True,char_only
44169_2.png,r,B,u,R,True,True,both_wrong
44244_1.png,r,0,r,O,False,True,char_only
44248_1.png,r,0,r,O,False,True,char_only
44275_3.png,u,F,u,P,False,True,char_only
44278_4.png,u,T,u,E,False,True,char_only
44330_3.png,u,R,u,B,False,True,char_only
44395_4.png,u,A,u,P,False,True,char_only
44467_3.png,r,5,r,S,False,True,char_only
44520_5.png,u,N,u,W,False,True,char_only
44532_3.png,r,4,r,1,False,True,char_only
44604_3.png,u,7,u,B,False,True,char_only
44620_5.png,u,Y,u,U,False,True,char_only
44683_4.png,u,1,u,T,False,True,char_only
44818_4.png,u,V,u,5,False,True,char_only
44835_3.png,r,Q,r,2,False,True,char_only
44851_2.png,u,F,u,E,False,True,char_only
45079_4.png,u,8,u,C,False,True,char_only
45142_2.png,u,W,u,T,False,True,char_only
45154_2.png,u,B,u,7,False,True,char_only
45196_1.png,u,L,u,I,False,True,char_only
45218_3.png,r,I,r,F,False,True,char_only
45294_4.png,u,G,u,C,False,True,char_only
45328_4.png,u,J,u,1,False,True,char_only
45349_4.png,r,0,r,8,False,True,char_only
45417_3.png,r,Q,r,O,False,True,char_only
45418_1.png,u,O,u,6,False,True,char_only
45419_4.png,u,3,u,5,False,True,char_only
45448_1.png,r,6,r,A,False,True,char_only
45498_4.png,u,D,u,B,False,True,char_only
45543_2.png,r,0,r,O,False,True,char_only
45558_3.png,u,0,u,O,False,True,char_only
45563_3.png,u,N,u,K,False,True,char_only
45573_2.png,u,7,r,7,True,False,color_only
45581_4.png,u,0,u,O,False,True,char_only
45626_4.png,u,I,u,T,False,True,char_only
45692_4.png,u,O,u,0,False,True,char_only
45767_2.png,r,5,r,3,False,True,char_only
45821_4.png,u,7,u,Z,False,True,char_only
45821_5.png,u,T,u,1,False,True,char_only
45848_3.png,u,6,u,8,False,True,char_only
45871_3.png,u,C,u,G,False,True,char_only
45885_5.png,u,J,u,3,False,True,char_only
45891_1.png,u,U,u,0,False,True,char_only
45901_1.png,u,V,u,N,False,True,char_only
45913_4.png,u,O,u,0,False,True,char_only
46044_1.png,r,0,r,9,False,True,char_only
46048_5.png,u,6,u,G,False,True,char_only
46064_4.png,r,5,u,5,True,False,color_only
46071_4.png,u,0,u,O,False,True,char_only
46087_3.png,r,T,r,R,False,True,char_only
46155_5.png,u,3,u,Z,False,True,char_only
46203_2.png,u,O,u,0,False,True,char_only
46277_4.png,u,O,u,0,False,True,char_only
46385_2.png,r,O,r,0,False,True,char_only
46413_2.png,r,3,r,S,False,True,char_only
46445_4.png,u,S,u,6,False,True,char_only
46483_5.png,r,Z,r,2,False,True,char_only
46506_3.png,u,M,u,W,False,True,char_only
46524_5.png,r,S,r,6,False,True,char_only
46542_1.png,r,J,r,V,False,True,char_only
46654_2.png,u,J,u,U,False,True,char_only
46662_2.png,u,P,u,D,False,True,char_only
46676_2.png,u,B,u,D,False,True,char_only
